user_id,low_intralist_diversity,med_intralist_diversity,high_intralist_diversity,random_intralist_diversity,low_relevance,med_relevance,high_relevance,random_relevance,low_diversity*relevance,med_diversity*relevance,high_diversity*relevance,random_diversity*relevance,low_serendipity,med_serendipity,high_serendipity,random_serendipity
762,2.863740902841388,4.31073262678506,4.771149883856874,4.080091861822404,1.0,0.7333333333333333,0.6,0.6,2.863740902841388,3.1612039263090437,2.8626899303141244,2.448055117093442,0.5333333333333333,0.5377777777777777,0.43999999999999995,0.39999999999999997
837,3.3449092302978474,4.603008184288637,4.822467651771766,3.941604622887416,0.7333333333333333,0.6,0.4,0.4666666666666667,2.4529334355517545,2.761804910573182,1.9289870607087065,1.8394154906807942,0.5866666666666667,0.48,0.29333333333333333,0.3422222222222222
75,3.3937211345600895,4.2977122981841465,4.9941817787796,3.9324169176913317,0.9333333333333333,0.6,0.4,0.6666666666666666,3.1674730589227504,2.578627378910488,1.9976727115118402,2.621611278460888,0.24888888888888888,0.32,0.29333333333333333,0.5777777777777777
743,3.184182675068307,4.229556710417481,5.196004339958969,4.123859579093303,0.9333333333333333,0.6,0.4,0.4666666666666667,2.971903830063753,2.5377340262504884,2.078401735983588,1.9244678035768745,0.5599999999999999,0.43999999999999995,0.3466666666666667,0.37333333333333335
895,3.4206578397561413,4.823908370315454,4.939817017109816,4.2480078769188525,0.8666666666666667,0.6666666666666666,0.5333333333333333,0.4,2.964570127788656,3.215938913543636,2.634569075791902,1.6992031507675411,0.28888888888888886,0.3111111111111111,0.3911111111111111,0.32000000000000006
236,3.1777570697794078,4.542095506048763,4.929821701270058,4.1536701381304155,0.8666666666666667,0.6666666666666666,0.4666666666666667,0.6,2.7540561271421535,3.028063670699175,2.3005834605926934,2.4922020828782494,0.6355555555555555,0.4888888888888888,0.37333333333333335,0.32
482,4.269149125631635,4.935891541156458,5.118952328952124,4.4043365590557935,0.8666666666666667,0.4666666666666667,0.5333333333333333,0.6666666666666666,3.699929242214084,2.3034160525396805,2.730107908774466,2.936224372703862,0.5777777777777777,0.2177777777777778,0.28444444444444444,0.39999999999999997
376,3.014358887809018,4.579226470251003,4.7132249724612505,4.49319459670734,1.0,0.8666666666666667,0.6666666666666666,0.4,3.014358887809018,3.9686629408842027,3.1421499816408334,1.7972778386829362,0.26666666666666666,0.5777777777777777,0.39999999999999997,0.3466666666666667
106,3.7274228692062232,4.9370114812136325,4.876517962201136,4.204266580685667,1.0,0.5333333333333333,0.4,0.4,3.7274228692062232,2.633072789980604,1.9506071848804547,1.6817066322742669,0.26666666666666666,0.21333333333333335,0.26666666666666666,0.29333333333333333
868,2.5128168825047243,4.048471935197374,4.925468920209938,4.105168610465575,0.9333333333333333,0.6666666666666666,0.4,0.4666666666666667,2.3452957570044095,2.6989812901315826,1.9701875680839753,1.9157453515506015,0.24888888888888888,0.4888888888888888,0.32000000000000006,0.40444444444444444
385,3.1977716941176353,4.602158069165888,4.857237139451947,3.986894219423292,0.9333333333333333,0.8,0.4666666666666667,0.4666666666666667,2.984586914509793,3.681726455332711,2.2667106650775755,1.8605506357308697,0.6844444444444444,0.6933333333333334,0.3111111111111111,0.4355555555555556
463,2.920157524165592,4.284895753637863,4.942667493989974,4.2186648387145285,0.8666666666666667,0.6,0.6,0.5333333333333333,2.53080318761018,2.5709374521827177,2.9656004963939844,2.2499545806477483,0.40444444444444444,0.39999999999999997,0.36,0.3911111111111111
871,3.0317992958582507,4.586081331389666,4.849830326903722,3.567580144185806,0.9333333333333333,0.8,0.4,0.4,2.829679342801034,3.668865065111733,1.9399321307614887,1.4270320576743225,0.37333333333333335,0.5333333333333333,0.26666666666666666,0.29333333333333333
838,3.058151866666855,4.579246582446203,4.369080720200049,4.057632524601735,1.0,0.7333333333333333,0.4666666666666667,0.3333333333333333,3.058151866666855,3.3581141604605484,2.0389043360933563,1.352544174867245,0.7333333333333333,0.4888888888888888,0.37333333333333335,0.28888888888888886
945,3.243305778557083,4.458746243537119,4.712782834495224,4.267371665237,0.9333333333333333,0.5333333333333333,0.6,0.4666666666666667,3.027085393319944,2.37799799655313,2.8276697006971343,1.9914401104439337,0.4355555555555556,0.32,0.32,0.3111111111111111
863,3.2877852821962605,4.11976367418416,4.489713281389235,4.663309819850688,0.9333333333333333,0.6,0.6,0.4666666666666667,3.06859959671651,2.4718582045104958,2.6938279688335407,2.1762112492636545,0.7466666666666667,0.48,0.43999999999999995,0.3422222222222222
731,3.4098106278704177,4.6695002061799595,4.975257534960914,4.498568672733652,0.9333333333333333,0.7333333333333333,0.4,0.6,3.182489919345723,3.424300151198637,1.9901030139843656,2.699141203640191,0.37333333333333335,0.3911111111111111,0.32000000000000006,0.39999999999999997
870,1.9959935811587226,4.086505642869772,5.036562610483369,3.934773096607952,1.0,0.8,0.6666666666666666,0.5333333333333333,1.9959935811587226,3.269204514295818,3.3577084069889125,2.0985456515242413,0.8666666666666667,0.5866666666666667,0.4444444444444444,0.49777777777777776
806,3.175573944317579,4.451509194057674,4.945915744591211,4.4294422995424245,0.9333333333333333,0.8,0.6,0.5333333333333333,2.963869014696407,3.561207355246139,2.9675494467547265,2.3623692264226266,0.3111111111111111,0.4266666666666667,0.32,0.4266666666666667
416,2.6981730429174116,4.816094716631878,4.747437833405105,4.213081151561788,0.9333333333333333,0.7333333333333333,0.6666666666666666,0.4,2.518294840056251,3.5318027921967103,3.164958555603403,1.6852324606247153,0.4355555555555556,0.4888888888888888,0.5333333333333333,0.29333333333333333
404,2.969898017671609,4.476249785127695,4.891098135517234,4.465187711291444,1.0,0.8666666666666667,0.5333333333333333,0.4,2.969898017671609,3.879416480444002,2.6085856722758582,1.7860750845165776,0.4666666666666667,0.46222222222222226,0.3911111111111111,0.21333333333333335
313,2.366891162546562,4.680623853183616,4.786945779140054,4.32944725819497,1.0,0.6666666666666666,0.3333333333333333,0.6,2.366891162546562,3.1204159021224105,1.5956485930466846,2.597668354916982,0.5333333333333333,0.4444444444444444,0.2222222222222222,0.32
264,3.2621086824085843,4.6477056424831975,5.089944812445249,3.8943643663955223,0.9333333333333333,0.6666666666666666,0.5333333333333333,0.6666666666666666,3.044634770248012,3.0984704283221314,2.7146372333041326,2.596242910930348,0.8088888888888889,0.4888888888888888,0.49777777777777776,0.3555555555555555
52,3.0403092415626904,4.41525841350157,4.925003549767484,4.114395415458871,0.8,0.8,0.7333333333333333,0.3333333333333333,2.4322473932501527,3.532206730801256,3.611669269829488,1.3714651384862901,0.6400000000000001,0.6933333333333334,0.5377777777777777,0.2444444444444444
238,3.2102333648400743,4.897527545915048,4.91159396004856,4.189041609503827,1.0,0.6666666666666666,0.4666666666666667,0.6,3.2102333648400743,3.2650183639433648,2.2920771813559946,2.5134249657022965,0.4,0.5777777777777777,0.40444444444444444,0.48
873,2.8750851381539904,4.491495152182808,4.827692586469519,4.498574028906797,0.9333333333333333,0.6666666666666666,0.6,0.4666666666666667,2.683412795610391,2.9943301014552053,2.896615551881711,2.099334546823172,0.12444444444444444,0.2222222222222222,0.43999999999999995,0.3111111111111111
935,3.119036327284787,4.376618193763675,4.954639100636862,3.403674932276515,1.0,0.6666666666666666,0.6,0.6666666666666666,3.119036327284787,2.9177454625091164,2.972783460382117,2.269116621517677,0.3333333333333333,0.4444444444444444,0.39999999999999997,0.5777777777777777
369,2.7668736202592634,4.686621580047506,4.991303344870225,3.62089877878947,0.9333333333333333,0.8666666666666667,0.6,0.2,2.582415378908646,4.061738702707839,2.994782006922135,0.7241797557578941,0.24888888888888888,0.52,0.43999999999999995,0.17333333333333334
686,3.3256600121257134,4.720864833113746,4.814057083688805,4.230220680730627,1.0,0.7333333333333333,0.5333333333333333,0.6,3.3256600121257134,3.4619675442834135,2.567497111300696,2.538132408438376,0.4,0.5377777777777777,0.4266666666666667,0.43999999999999995
220,2.881996430886627,4.1195107593873495,5.068688904813262,4.2379299753718795,0.8666666666666667,0.8,0.4,0.6,2.497730240101743,3.29560860750988,2.027475561925305,2.5427579852231275,0.40444444444444444,0.48,0.32000000000000006,0.43999999999999995
839,1.9131111394763767,4.178045212753354,4.391109166055669,3.9434034937754947,1.0,0.7333333333333333,0.8,0.6666666666666666,1.9131111394763767,3.0638998226857925,3.512887332844535,2.628935662516996,0.6,0.5377777777777777,0.5333333333333333,0.5333333333333333
766,3.0915605374544146,4.78211092503596,5.025249414727281,4.181815446848013,1.0,0.8666666666666667,0.5333333333333333,0.5333333333333333,3.0915605374544146,4.144496135031166,2.680133021187883,2.230301571652274,0.4,0.46222222222222226,0.3555555555555555,0.3555555555555555
999,2.7904421161379336,3.9010679144184413,4.914954680748017,4.45964202398445,0.9333333333333333,0.7333333333333333,0.8,0.4666666666666667,2.604412641728738,2.86078313724019,3.9319637445984137,2.0811662778594098,0.4355555555555556,0.5866666666666667,0.5866666666666667,0.3422222222222222
346,4.1499829047605585,4.772316184679579,4.935758279011085,4.432158699129447,0.9333333333333333,0.7333333333333333,0.4,0.6666666666666666,3.8733173777765213,3.499698535431691,1.9743033116044342,2.9547724660862977,0.37333333333333335,0.43999999999999995,0.3466666666666667,0.5333333333333333
272,4.08684853099075,4.384526111478167,4.71243054622288,4.316805950330267,0.8666666666666667,0.7333333333333333,0.6666666666666666,0.7333333333333333,3.541935393525317,3.2153191484173225,3.1416203641485865,3.1656576969088626,0.3466666666666667,0.43999999999999995,0.3555555555555555,0.3911111111111111
913,3.5743011848160737,4.651494740951404,4.85039782865492,4.507226809006582,0.8666666666666667,0.6,0.26666666666666666,0.5333333333333333,3.097727693507264,2.790896844570842,1.2934394209746454,2.4038542981368436,0.5777777777777777,0.48,0.19555555555555554,0.4266666666666667
69,3.374473303002658,4.344298312121911,4.937712806105251,4.455927877468425,0.8666666666666667,0.8666666666666667,0.6666666666666666,0.4666666666666667,2.9245435292689703,3.765058537172323,3.291808537403501,2.079433009485265,0.3466666666666667,0.6933333333333334,0.4444444444444444,0.27999999999999997
61,2.788348960065529,4.1342189022076745,4.9641150172483135,4.299029681548954,0.8666666666666667,0.8,0.6,0.4666666666666667,2.4165690987234583,3.30737512176614,2.978469010348988,2.006213851389512,0.5777777777777777,0.5866666666666667,0.36,0.3422222222222222
606,2.5454925948761074,4.351833727965315,4.5948667016243085,4.170702661107583,1.0,0.8666666666666667,0.6666666666666666,0.4,2.5454925948761074,3.771589230903273,3.0632444677495387,1.6682810644430335,0.6666666666666666,0.7511111111111112,0.39999999999999997,0.37333333333333335
888,3.4256270070412342,4.226529006173004,4.854693609104197,4.07583409170246,0.9333333333333333,0.6666666666666666,0.5333333333333333,0.4666666666666667,3.197251873238485,2.8176860041153358,2.5891699248555713,1.9020559094611482,0.49777777777777776,0.39999999999999997,0.3911111111111111,0.3111111111111111
960,3.3636168975861724,4.608144474002557,5.047807728180553,3.895420228075817,1.0,0.6666666666666666,0.5333333333333333,0.6666666666666666,3.3636168975861724,3.072096316001704,2.692164121696295,2.5969468187172113,0.26666666666666666,0.4888888888888888,0.24888888888888888,0.5333333333333333
537,3.6416235929938305,4.365453816925688,4.882162981004514,4.31212910256486,0.8666666666666667,0.4666666666666667,0.5333333333333333,0.4,3.156073780594653,2.0372117812319877,2.603820256535741,1.7248516410259442,0.52,0.24888888888888888,0.3911111111111111,0.32000000000000006
250,2.5729532493005784,4.77105915023152,4.966305516336521,4.025897059594083,0.9333333333333333,0.6666666666666666,0.5333333333333333,0.3333333333333333,2.40142303268054,3.1807061001543464,2.648696275379478,1.341965686531361,0.4355555555555556,0.3111111111111111,0.28444444444444444,0.28888888888888886
544,3.566425387831146,4.898722236680168,5.054220752810712,4.279884633681435,0.8,0.7333333333333333,0.5333333333333333,0.4666666666666667,2.853140310264917,3.59239630689879,2.6955844014990467,1.9972794957180031,0.4266666666666667,0.3911111111111111,0.4266666666666667,0.3111111111111111
739,3.490404456635753,4.736159393173189,4.676146589239151,3.4791984218202443,1.0,0.5333333333333333,0.6666666666666666,0.4666666666666667,3.490404456635753,2.525951676359034,3.117431059492767,1.6236259301827807,0.4666666666666667,0.32,0.4888888888888888,0.24888888888888888
833,3.529479779683277,4.574141347426684,4.692970169565272,4.355685469076914,0.8666666666666667,0.6666666666666666,0.5333333333333333,0.4,3.0588824757255066,3.0494275649511224,2.502917423768145,1.7422741876307655,0.52,0.5333333333333333,0.32,0.32000000000000006
749,2.2226702576961817,4.859985806697724,5.003546842397128,4.365789425345705,0.8666666666666667,0.5333333333333333,0.4,0.4,1.9263142233366908,2.591992430238786,2.0014187369588514,1.746315770138282,0.6933333333333334,0.4266666666666667,0.29333333333333333,0.32000000000000006
481,3.056443712362381,4.6298480098852135,4.813445271634212,4.268371809046129,1.0,0.6,0.4,0.4666666666666667,3.056443712362381,2.777908805931128,1.9253781086536847,1.9919068442215269,0.5333333333333333,0.27999999999999997,0.29333333333333333,0.27999999999999997
835,3.6602949574673436,4.311288070194308,4.791229007117431,4.253136600471325,0.8666666666666667,0.6666666666666666,0.6,0.6666666666666666,3.172255629805031,2.8741920467962054,2.874737404270458,2.835424400314216,0.46222222222222226,0.39999999999999997,0.32,0.4444444444444444
349,3.10788533180684,4.851726373659717,5.132415526156839,3.7676013547463416,1.0,0.6,0.5333333333333333,0.5333333333333333,3.10788533180684,2.91103582419583,2.7372882806169807,2.0093873891980487,0.3333333333333333,0.32,0.3911111111111111,0.3555555555555555
755,2.872327342926136,4.150680934455183,4.348742746816553,4.272420873324689,1.0,0.8,0.3333333333333333,0.6666666666666666,2.872327342926136,3.3205447475641465,1.4495809156055177,2.8482805822164594,0.2,0.21333333333333335,0.19999999999999998,0.4888888888888888
493,3.0421120280265357,4.390242080841051,4.906236056172657,4.010541741081055,0.9333333333333333,0.8,0.4666666666666667,0.6,2.8393045594914335,3.512193664672841,2.2895768262139065,2.406325044648633,0.24888888888888888,0.5333333333333333,0.2177777777777778,0.39999999999999997
658,3.3238667409989335,4.703398842622694,5.187397523213686,4.442913871760116,1.0,0.4666666666666667,0.6,0.6,3.3238667409989335,2.1949194598905906,3.1124385139282116,2.6657483230560697,0.4666666666666667,0.2177777777777778,0.39999999999999997,0.36
859,2.1632897967107945,4.681278328963887,4.729339851150743,4.505608805556005,1.0,0.8,0.6666666666666666,0.4666666666666667,2.1632897967107945,3.7450226631711097,3.152893234100495,2.1026174425928024,0.3333333333333333,0.48,0.26666666666666666,0.27999999999999997
425,3.0612267455207025,4.436563850223834,4.9453092125937195,4.278080931675014,1.0,0.5333333333333333,0.4666666666666667,0.6,3.0612267455207025,2.366167386786045,2.307810965877069,2.5668485590050083,0.3333333333333333,0.32,0.24888888888888888,0.43999999999999995
22,3.327006207068316,4.49561374638367,4.829864970253582,4.2834962720068095,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,3.327006207068316,3.296783414014691,3.54190097818596,3.14123059947166,0.4,0.3422222222222222,0.4888888888888888,0.5866666666666667
342,3.136765424966277,4.629098673534171,4.9576398704118425,4.3861616014152025,0.9333333333333333,0.6666666666666666,0.3333333333333333,0.13333333333333333,2.927647729968525,3.0860657823561137,1.652546623470614,0.5848215468553604,0.6222222222222222,0.3111111111111111,0.2222222222222222,0.13333333333333333
157,2.9466941733083893,3.7649917410153484,4.683061387947382,4.110855487439036,0.9333333333333333,0.8666666666666667,0.4666666666666667,0.6,2.75024789508783,3.262992842213302,2.1854286477087785,2.4665132924634214,0.49777777777777776,0.5777777777777777,0.3422222222222222,0.39999999999999997
119,3.2550678155706634,4.157548435035183,5.073794084116591,4.472080390771291,1.0,0.6666666666666666,0.8,0.4666666666666667,3.2550678155706634,2.771698956690122,4.0590352672932735,2.0869708490266023,0.6,0.4444444444444444,0.5866666666666667,0.40444444444444444
730,3.585669056385232,4.221859550673271,4.963643151415566,4.325380799438183,0.9333333333333333,0.7333333333333333,0.6666666666666666,0.3333333333333333,3.3466244526262163,3.0960303371603985,3.309095434277044,1.4417935998127276,0.37333333333333335,0.3422222222222222,0.39999999999999997,0.26666666666666666
528,3.2019875486140514,4.761696109227911,4.896017208022403,3.7155155189477735,0.9333333333333333,0.4666666666666667,0.6666666666666666,0.6,2.9885217120397813,2.222124850973025,3.2640114720149356,2.229309311368664,0.4355555555555556,0.37333333333333335,0.3555555555555555,0.24
280,2.7899514180337084,4.378879217882771,4.691914343198381,4.309237850830474,1.0,0.6,0.6666666666666666,0.4666666666666667,2.7899514180337084,2.6273275307296626,3.1279428954655875,2.010977663720888,0.8,0.52,0.39999999999999997,0.4355555555555556
586,3.1495674115265073,4.646401315082876,5.011899268872961,4.322017142831717,1.0,0.8666666666666667,0.7333333333333333,0.4666666666666667,3.1495674115265073,4.026881139738493,3.6753927971735045,2.016941333321468,0.4,0.3466666666666667,0.4888888888888888,0.37333333333333335
15,2.6043235386953647,4.1200476191157875,4.550129184176706,4.318719076658576,0.9333333333333333,0.7333333333333333,0.6,0.3333333333333333,2.4307019694490073,3.021368254018244,2.7300775105060233,1.4395730255528587,0.6222222222222222,0.6355555555555555,0.52,0.19999999999999998
435,3.730153563475715,4.534575881359777,4.993256164987383,3.818085249800437,0.8666666666666667,0.8,0.5333333333333333,0.26666666666666666,3.2327997550122864,3.627660705087822,2.6630699546599375,1.01815606661345,0.52,0.37333333333333335,0.32,0.19555555555555554
42,3.1170558265873094,4.462008032783117,4.901853060957183,4.534184913292758,0.8666666666666667,0.8,0.7333333333333333,0.6666666666666666,2.701448383042335,3.5696064262264935,3.594692244701934,3.0227899421951716,0.28888888888888886,0.48,0.43999999999999995,0.3555555555555555
518,3.4150933612996437,4.630276134609082,5.138665548947864,3.9159311421686582,1.0,0.6666666666666666,0.4666666666666667,0.6666666666666666,3.4150933612996437,3.0868507564060548,2.3980439228423363,2.610620761445772,0.4,0.4888888888888888,0.37333333333333335,0.3555555555555555
444,3.2428446130904134,4.460102027354501,5.108473557970975,4.44101135584539,0.9333333333333333,0.6,0.6666666666666666,0.6,3.0266549722177194,2.6760612164127004,3.405649038647317,2.664606813507234,0.24888888888888888,0.36,0.39999999999999997,0.32
270,2.8569994623051076,4.881716339269709,5.09704949972339,3.880644827182263,1.0,0.6,0.4,0.4666666666666667,2.8569994623051076,2.9290298035618254,2.0388197998893562,1.8109675860183894,0.13333333333333333,0.39999999999999997,0.32000000000000006,0.3111111111111111
477,2.7987525701506057,4.476263879961371,5.157725699394361,4.427907788688684,0.9333333333333333,0.5333333333333333,0.4,0.4666666666666667,2.612169065473899,2.387340735979398,2.0630902797577444,2.0663569680547194,0.49777777777777776,0.3555555555555555,0.37333333333333335,0.3111111111111111
210,2.185495675346199,4.471818232253906,4.8226805669116475,4.3448059227851505,1.0,0.8,0.7333333333333333,0.6666666666666666,2.185495675346199,3.5774545858031246,3.536632415735208,2.8965372818567667,0.6666666666666666,0.5333333333333333,0.6844444444444444,0.39999999999999997
505,3.3785108647674673,3.7413678808043698,4.816019733890558,3.758895719614592,0.7333333333333333,0.6,0.2,0.4,2.477574634162809,2.2448207284826216,0.9632039467781116,1.503558287845837,0.7333333333333333,0.48,0.17333333333333334,0.29333333333333333
127,1.8556331002236397,4.359129012627904,4.699753360412463,4.1833335373292035,0.9333333333333333,0.6,0.5333333333333333,0.4666666666666667,1.7319242268753972,2.6154774075767424,2.5065351255533135,1.952222317420295,0.4355555555555556,0.52,0.4266666666666667,0.4666666666666667
259,2.9870057464934585,4.419357085172619,5.003971626025358,4.387183746582677,0.9333333333333333,0.6666666666666666,0.5333333333333333,0.7333333333333333,2.7878720300605613,2.9462380567817457,2.668784867213524,3.217268080827296,0.6222222222222222,0.5333333333333333,0.4266666666666667,0.6355555555555555
635,3.3221391769363047,4.402000113588441,4.9117466968620125,4.32633512249248,0.8666666666666667,0.6,0.4,0.3333333333333333,2.879187286678131,2.6412000681530645,1.964698678744805,1.4421117074974934,0.17333333333333334,0.32,0.24,0.2222222222222222
318,3.3633093110424803,4.640024612570501,4.6501798299201775,3.8487149861002137,0.8666666666666667,0.8,0.4666666666666667,0.4666666666666667,2.91486806957015,3.712019690056401,2.1700839206294162,1.796066993513433,0.3466666666666667,0.5333333333333333,0.40444444444444444,0.3422222222222222
375,3.201540283445258,4.735362118481873,5.100067476713726,4.498071238351972,0.8666666666666667,0.5333333333333333,0.6,0.3333333333333333,2.774668245652557,2.525526463190332,3.0600404860282358,1.4993570794506574,0.5777777777777777,0.3911111111111111,0.39999999999999997,0.17777777777777776
770,4.021007686300202,4.655850745374009,5.021718901775719,4.374142507303246,0.8666666666666667,0.5333333333333333,0.4666666666666667,0.4666666666666667,3.484873328126842,2.4831203975328044,2.3434688208286687,2.041266503408181,0.5777777777777777,0.32,0.3111111111111111,0.3422222222222222
135,3.0365882766544186,4.491412967013707,4.83353006855172,4.300900832631754,0.8666666666666667,0.6666666666666666,0.6,0.6,2.6317098397671628,2.994275311342471,2.9001180411310323,2.5805404995790524,0.3466666666666667,0.3555555555555555,0.39999999999999997,0.48
607,3.354350697970515,4.38449637185664,4.915304299288664,3.7991592177525226,1.0,0.6666666666666666,0.26666666666666666,0.7333333333333333,3.354350697970515,2.9229975812377598,1.3107478131436436,2.7860500930185164,0.4,0.4888888888888888,0.19555555555555554,0.4888888888888888
519,3.7784695489373177,4.412699540843288,4.801316198250982,4.424235263030343,0.8,0.8666666666666667,0.4666666666666667,0.6,3.022775639149854,3.824339602064183,2.240614225850458,2.6545411578182057,0.4266666666666667,0.5777777777777777,0.37333333333333335,0.36
208,3.3011139178872564,4.704767764982311,4.884346744436679,4.400913821347661,0.8,0.8,0.4666666666666667,0.6,2.6408911343098054,3.763814211985849,2.2793618140704504,2.6405482928085964,0.48,0.6400000000000001,0.37333333333333335,0.39999999999999997
389,3.3482234281406673,4.410987976640367,4.982625227684272,4.529138274839597,0.8,0.5333333333333333,0.4666666666666667,0.4,2.678578742512534,2.3525269208748627,2.32522510625266,1.8116553099358388,0.6933333333333334,0.49777777777777776,0.37333333333333335,0.26666666666666666
614,2.9543201497805303,4.172442022118075,4.796997406830856,4.35325693851179,1.0,0.8,0.5333333333333333,0.4666666666666667,2.9543201497805303,3.3379536176944598,2.5583986169764565,2.0315199046388352,0.4,0.5866666666666667,0.3911111111111111,0.3422222222222222
118,3.1545630672320124,4.650651378837293,4.876398741202004,3.781116281548479,0.9333333333333333,0.6666666666666666,0.5333333333333333,0.8,2.9442588627498782,3.100434252558195,2.600745995307735,3.0248930252387836,0.7466666666666667,0.6222222222222222,0.46222222222222226,0.6933333333333334
303,2.605861550276429,4.705309968683145,4.882789219893253,4.497333850209631,0.9333333333333333,0.7333333333333333,0.6666666666666666,0.5333333333333333,2.432137446924667,3.450560643700973,3.2551928132621684,2.3985780534451364,0.4355555555555556,0.5866666666666667,0.4888888888888888,0.4266666666666667
413,3.057359610222622,4.035700460797047,4.941850347484814,4.345235272126386,0.9333333333333333,0.8666666666666667,0.5333333333333333,0.6,2.8535356362077806,3.4976070660241074,2.6356535186585672,2.6071411632758315,0.49777777777777776,0.52,0.5333333333333333,0.52
899,3.1221840917989727,4.786866750196108,4.914324751027478,4.325417117179423,0.9333333333333333,0.5333333333333333,0.5333333333333333,0.3333333333333333,2.914038485679041,2.5529956001045906,2.620973200547988,1.4418057057264744,0.4355555555555556,0.3911111111111111,0.46222222222222226,0.26666666666666666
341,2.8679193015485263,4.23711153954631,4.442932767659507,4.33427690894982,1.0,0.8,0.7333333333333333,0.6666666666666666,2.8679193015485263,3.3896892316370484,3.2581506962836384,2.88951793929988,0.4666666666666667,0.5333333333333333,0.5866666666666667,0.39999999999999997
122,3.1799976197582476,4.498273376352221,5.042991670780073,4.073832925706218,0.8666666666666667,0.6,0.26666666666666666,0.4666666666666667,2.755997937123815,2.6989640258113323,1.344797778874686,1.901122031996235,0.40444444444444444,0.27999999999999997,0.19555555555555554,0.27999999999999997
